model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
lgbm_xgb,2025-01,130986,2232,2024-12-31 23:59:59,2025-01-01 00:00:00,2025-01-31 23:59:59,496.7142481229517,291.2104557104578,3.813346187679903,-156.1267496576784,7951.49747962052,7795.370729962841,246725.0442883492
