model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
random_forest,2025-01,130986,2232,2024-12-31 23:59:59,2025-01-01 00:00:00,2025-01-31 23:59:59,498.0292795056011,299.6257521099269,3.9170290710092583,-106.83497248429197,7951.49747962052,7844.662507136227,248033.16324486816
