model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
xgboost,2025-12,258370,3720,2025-11-30 23:59:59,2025-12-01 00:00:00,2025-12-31 23:59:59,620.126076803745,365.53001519109597,15.409386258362401,-10.605118445340533,9983.41900280501,9972.8125,384556.35113200435
