model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
gam,2025-09,247340,3600,2025-08-31 23:59:59,2025-09-01 00:00:00,2025-09-30 23:59:59,785.9797747483389,494.51931497602715,6.293186249734031,-124.2364804445581,11969.550021404177,11845.313540959622,617764.2063134494
