model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
lstm,2025-07,144012,2160,2025-06-30 23:59:59,2025-07-01 00:00:00,2025-07-31 23:59:59,1402.4593062160568,629.1598804358,17.090701775104247,471.66539906017067,9488.357779605556,9960.023,1966892.105592023
