model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
ridge,2025-12,155022,2232,2025-11-30 23:59:59,2025-12-01 00:00:00,2025-12-31 23:59:59,792.6800462916981,555.5420932995982,9.320616976346214,-220.36860233062637,8288.263168269264,8067.894565938638,628341.6557890087
