model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
prophet,2025-02,133218,2016,2025-01-31 23:59:59,2025-02-01 00:00:00,2025-02-28 23:59:59,705.746494854188,492.0759604130987,6.4071080954187885,160.01138096247078,7749.702380822421,7909.713761784891,498078.1149989724
