model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
stcalnet,2025-01,130986,2160,2024-12-31 23:59:59,2025-01-01 00:00:00,2025-01-31 23:59:59,568.7455050107701,355.4531549529623,4.991704428113969,-130.67841306013815,7964.77213983287,7834.0938,323471.44946995587
