model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
xgboost,2025-09,148476,2160,2025-08-31 23:59:59,2025-09-01 00:00:00,2025-09-30 23:59:59,717.8514177984247,479.9816565010742,4.934374543595707,-28.052443916192843,9941.965148892592,9913.913,515310.6580352085
