model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
transformer,2025-06,141852,2088,2025-05-31 23:59:59,2025-06-01 00:00:00,2025-06-30 23:59:59,602.1051402576398,446.43791639820176,6.014825776182732,206.34175524285726,8977.288714243774,9183.63,362530.5999246721
