model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
gam,2025-02,221910,3360,2025-01-31 23:59:59,2025-02-01 00:00:00,2025-02-28 23:59:59,629.8323652217059,379.8364363810324,7.332701652300165,-7.035592051154509,9337.173321793603,9330.13772974245,396688.8082807684
