model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
bilstm,2025-01,130986,2160,2024-12-31 23:59:59,2025-01-01 00:00:00,2025-01-31 23:59:59,550.9580270981191,349.3302606141457,4.246926631194881,-252.52015048237485,7964.77213983287,7712.252,303554.7476238518
