model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
random_forest,2025-02,133218,2016,2025-01-31 23:59:59,2025-02-01 00:00:00,2025-02-28 23:59:59,588.9194708301835,375.83929958635116,4.845437635246567,-2.359037613691264,7749.702380822421,7747.343343208729,346826.1431229033
