model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
hinge_regression,2025-08,146244,2232,2025-07-31 23:59:59,2025-08-01 00:00:00,2025-08-31 23:59:59,1176.3648428841555,819.9818472358288,8.197598937920707,-438.3982149114231,10341.588597124999,9903.19038221358,1383834.2435738638
