model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
lgbm_xgb,2025-02,133218,2016,2025-01-31 23:59:59,2025-02-01 00:00:00,2025-02-28 23:59:59,494.1472520933235,333.61297214903794,4.497787073485778,46.12831798017784,7749.702380822421,7795.830698802598,244181.5067513826
