model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
xgboost,2025-10,251060,3720,2025-09-30 23:59:59,2025-10-01 00:00:00,2025-10-31 23:59:59,712.87517149341,432.9599663208351,23.550935528795673,129.9352107908704,10029.905379769796,10159.84,508191.01013175864
