model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
ridge,2025-09,247460,3600,2025-08-31 23:59:59,2025-09-01 00:00:00,2025-09-30 23:59:59,1426.1529063048729,969.0506312093985,181.75199397205665,260.7033212956601,11969.550021404177,12230.25334269984,2033912.1121618357
