model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
transformer,2025-02,222030,3240,2025-01-31 23:59:59,2025-02-01 00:00:00,2025-02-28 23:59:59,577.2797879736825,364.3096672539631,13.37035917427804,-220.0693076150591,9328.618714776572,9108.55,333251.9536029398
