model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
xgboost,2025-01,218310,3720,2024-12-31 23:59:59,2025-01-01 00:00:00,2025-01-31 23:59:59,596.7588053115436,333.5997593262555,10.415104151091956,-212.6879917808838,9586.726154586328,9374.039,356121.0717168608
