model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
ridge,2025-12,258370,3720,2025-11-30 23:59:59,2025-12-01 00:00:00,2025-12-31 23:59:59,936.543387747964,635.7757202617382,106.44789081835364,-165.7285575889581,9983.41900280501,9817.690445216052,877113.5171344331
