model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
ridge,2025-11,254780,3590,2025-10-31 23:59:59,2025-11-01 00:00:00,2025-11-30 23:59:59,823.5411181528626,600.7816287605385,169.02387830843054,-108.50054904941199,9638.697958725697,9530.197409676288,678219.9732884673
