model,predict_month,train_rows_used,validation_rows_scored,training_end_time,validation_start_time,validation_end_time,RMSE,MAE,MAPE,BIAS,MEAN_ACTUAL,MEAN_FORECAST,MSE
transformer,2025-11,254780,3470,2025-10-31 23:59:59,2025-11-01 00:00:00,2025-11-30 23:59:59,805.5203940950532,521.1229028374667,48.620416822508204,353.0693490318601,9650.041672887284,10003.111,648863.1053030498
